zone_id,temperature,humidity,rainfall,leaf_wetness,wind_speed,night_temperature,crop,disease
246,16.562887093629847,77.48211708964251,5.830861120802805,51.019466585395584,6.695025273504688,14.615684001860235,Olive,1
247,17.516072107726803,100.0,3.322171766407604,43.942694275562495,7.290090051625651,14.496348804205562,Tomato,1
248,32.18456764160657,84.76928362267184,0.31902106256678175,42.2829803320774,6.491228500843715,30.608387081569123,Tomato,1
249,37.52533584620203,61.39103205072804,16.584028637881993,38.976250089656034,0.332736512939694,36.08275578175578,Olive,0
250,17.142166855873292,86.53496805413786,6.075240975071628,46.72482716472738,3.472054239692156,12.338669017233798,Tomato,0
251,21.15875521605985,66.57251194373488,4.391512264227933,45.99707643568908,11.844373944480864,19.40511118023577,Olive,1
252,24.707777754702548,64.65374725648186,0.3507109389954852,33.44403136075802,0.0,20.068669741255825,Tomato,0
253,31.643488222027962,85.62902039838167,4.574382981897676,28.00524925431245,4.934738601537178,30.247133726470157,Grape,1
254,18.065714607858812,72.4662838165673,5.506508300213716,40.646999409201925,6.401119774840945,13.472948567625302,Tomato,0
255,21.77361077028945,76.17863871767709,3.2199490895286536,46.71925664104968,14.974487469166261,18.750975908215377,Grape,0
256,26.88668788030872,72.2097783279794,1.4013992731913492,31.842750306158983,11.074415061985476,20.073456813007432,Grape,0
257,25.173830372333093,77.04874689908152,1.3053144885596852,43.68126614437709,5.771317891787602,20.526392581174964,Olive,1
258,21.119219643849505,78.37448846154224,16.75723682296462,43.153384936850145,13.218054788462204,14.647653857861222,Olive,0
259,22.330885177419795,42.945496009418775,5.38762520368536,11.751260091008547,5.037936717995521,19.84217861027018,Grape,0
260,16.12552095815009,81.998590029143,3.2175057589032905,40.602722270898106,12.036399214936022,12.013234277661756,Grape,1
261,21.809131280126675,57.26970870254549,5.146739394005414,15.836946665379292,2.5644910163079375,19.77130559635923,Grape,1
262,21.668062549955224,50.36551296660883,4.88153430768797,24.65154017797562,12.29303132715663,18.49527303544406,Olive,0
263,24.16084944813128,71.12383134211976,1.2364895868777575,43.28965387462012,6.3754654181160575,20.685057893620538,Grape,1
264,20.223363905904918,73.25971504971682,9.444711676654965,25.244537867726297,3.8859830362349213,17.6750803472792,Olive,0
265,25.357692612725696,61.59740753141579,4.301199757236434,20.923818827615072,7.131425547694744,23.788698330417088,Tomato,1
266,28.063579089099143,84.46547786501961,5.443776102047532,34.108227959604235,9.10937671888086,26.890613736404447,Grape,0
267,23.77714663834233,51.867372504436396,13.182150691750358,33.37947930270899,6.021006277897151,24.456642869757125,Grape,0
268,24.758782041996017,65.89584376841161,1.4459507902265356,27.88415604279678,10.215814023981295,22.871474969002932,Tomato,1
269,23.265776737889336,63.22688797600499,2.5598632098530265,41.69308121065337,5.668024465343731,18.010788944545645,Tomato,0
270,23.000421965457072,71.3011909449099,6.316558150229932,44.77356907812698,10.481489575725432,22.197419029483637,Olive,1
271,19.39220983228576,76.18296426970858,9.316467232788565,45.69769127614849,9.768888248146398,18.128455524792372,Tomato,0
272,24.58247130836654,56.88160575564683,2.9655175150988207,29.13417911687121,7.7563077811682595,17.00067416590071,Tomato,1
273,22.513567007932554,82.86424016184343,3.1136619337061813,42.925675835673104,6.2344707505362,19.786559107629063,Tomato,1
274,33.465841544652974,72.9450355250205,7.852099852171536,32.21108702548946,8.606163183061065,28.823749526323304,Tomato,1
275,30.86677451237621,43.62080620032134,19.92835201534754,42.42972723087553,10.201014972134796,25.58214021937522,Grape,1
276,24.929232762782505,42.62112839404453,5.277721015076888,14.505330554507944,16.247196610926434,19.604180503219943,Olive,0
277,19.184713951526163,71.81521060606033,2.5525481649920656,41.04189925593865,11.757681687192724,18.229342412742284,Olive,1
278,17.43794264008291,68.68549023320469,1.9215500621795405,41.93485067163639,11.903959799263365,13.900061999881888,Grape,1
279,28.955714765444327,70.4486982963805,4.461748468598727,36.958229824954905,20.354048779441136,28.192169304481112,Grape,0
280,24.313746125735694,71.58026315204673,9.022121824044877,38.01911140596113,10.063833907071377,15.421110407915048,Tomato,1
281,25.400717016958055,75.38339759265271,25.68385551265017,57.67209259329124,9.93857404524681,24.590467544989256,Olive,1
282,14.277070065129037,86.2147441477245,3.88967064872664,19.016224424651952,10.816060297286617,12.372750502868676,Tomato,0
283,27.637192407790906,55.333426486236625,5.284141816217777,31.545421119664397,3.9641360896469875,25.718394117473913,Tomato,0
284,25.272101691071814,54.42042610648808,14.945819715013256,35.53901553721178,6.224393454324975,24.265422644517574,Olive,0
285,17.44784657792761,55.60014213168927,6.240362112460852,29.607328744772925,5.9753229332306645,10.74265875841452,Olive,0
286,20.642375962750254,76.3337500075306,5.86109451995779,44.69132322253762,10.590455908878248,11.797480160583262,Tomato,1
287,24.318586021782597,90.67421067969669,13.071308892803339,50.662290547588356,7.303301751115205,21.27008426040783,Grape,1
288,23.26233399178122,65.52990842640735,5.378817235602122,24.669857727155744,8.552893701897212,21.90318028547004,Grape,0
289,21.539144070982225,34.47450233760518,2.07649833883387,16.043503356386402,12.349818480593857,22.012995068434268,Tomato,0
290,22.482558659670197,46.44010706084437,11.322129602154053,30.496195731749804,11.452602954816555,18.9707760967144,Tomato,0
291,21.740113108965573,59.50444915805983,1.0213910129576502,28.513586224141143,7.353115987835012,18.37284395528846,Tomato,0
292,23.762812560512344,63.634066687571774,10.054479460002705,37.97426851569001,5.32001961248711,21.065404813232632,Grape,1
293,30.357459864965783,65.87417059117911,4.969448382456057,41.93388783134387,12.541098926612754,25.914709357013326,Tomato,1
294,10.166707795343513,72.57871684471375,3.923261504583028,27.11075535951443,11.095564723639463,5.37636150971254,Grape,0
295,21.81574867745158,67.32380503766329,3.841682328147871,34.77466177878558,1.574972726818471,17.16958216157578,Tomato,1
296,23.882562106862235,87.74009415815111,4.448164061419796,53.36101120924977,6.747384244366877,20.51481185079921,Olive,1
297,24.479969948435496,61.859740414779466,3.472998002296196,16.738389612990154,8.662061848067049,22.68321360758402,Grape,1
298,21.14042709339355,59.06523060786685,6.9168402502226884,33.54999941995867,11.115318868484126,15.80876089778012,Olive,1
299,14.216391087607088,79.18313307780693,3.5753322165254353,33.80964764244912,11.640405979759084,10.191363568764027,Tomato,1
300,24.63997741857055,48.96536895110821,4.997819451283487,23.066988513240645,9.135624004701894,18.863262368901246,Grape,1
301,31.636751070820925,77.84537557980003,0.5895363116972718,28.263588034552455,10.340990125435424,26.056599971876462,Olive,0
302,15.33069297541931,73.538297755894,4.972487157212829,35.713817990319015,8.256547209512615,14.174217113513542,Tomato,1
303,27.319140068490942,69.78836265122749,3.4152568678774786,48.86701360276959,5.304593247277758,26.187584483406148,Tomato,1
304,21.35737388438553,95.82414160723894,9.551728916637849,40.6468039671501,6.954942435834984,18.868455321866588,Tomato,1
305,22.693378270855764,62.66688832057923,4.056320001626814,22.088275725731485,8.075964746560434,20.8059090874371,Tomato,1
306,17.735507446480256,100.0,8.610138661356023,41.47263436777678,7.86128299992564,12.225003894528054,Tomato,1
307,21.327719138220615,68.6185282615785,7.934866836571544,51.04557747999237,0.45770838222611765,16.625099786244782,Tomato,1
308,29.500222973494793,52.844753325446575,8.089921194324626,26.553358307740364,6.410066660282276,23.301854985924173,Tomato,1
309,25.913276209938534,73.04879371492238,4.173227358818799,36.00542657598872,8.224822612356608,21.120302575116696,Grape,0
310,31.661558027049722,55.85632199521848,5.225660452247628,26.0936097307965,6.874520032377196,27.244258863302985,Tomato,0
311,28.887059444888468,60.7236622827975,6.783843032092621,25.19733942570824,7.012704817953657,22.48759988420013,Tomato,1
312,25.195433394647882,77.95549950023236,5.348474881319125,37.47754950724438,9.95196548321835,20.255978715177786,Grape,1
313,31.71967263083896,80.33373132975187,4.06347486881454,59.06690783933245,3.6841712518054646,27.583470703963524,Tomato,1
314,25.194965793691495,62.66748449618613,2.259993376585037,41.14493009234583,1.4878311441951553,18.23405972583012,Tomato,0
315,27.139940883985297,86.81107717569601,5.042667506551356,36.275616191966115,6.607320836653301,22.909579117679716,Tomato,1
316,21.51714523232646,89.36261637031701,1.1538746881013922,46.316869941617256,11.056457622007159,18.125826442162303,Tomato,1
317,23.332729079296023,93.54452634844937,0.5320130052549488,35.86846507967516,14.750212157946553,21.008375596851323,Grape,0
318,19.512880883498617,79.94120110688583,1.7990590351197295,23.201846615424635,11.12851295637896,14.106829965407794,Tomato,1
319,27.947919672974265,92.45143068128547,8.023826871964506,56.17829264546711,2.126944960524611,21.47381858928933,Tomato,1
320,17.10848188442567,43.78802358038914,5.950307573615015,33.74559944321553,7.070531042492915,13.209656687292531,Olive,0
321,26.911751712088307,67.23140177057306,8.080956594092312,45.08731408041492,9.026537524326118,20.295920464528628,Olive,1
322,22.046744712474204,58.9949211551486,2.7704126317758573,25.005122631480972,8.710364467694369,21.986774776417356,Tomato,0
323,28.856235467336596,73.78838791691088,10.229663134289865,40.054299198025895,10.157218211771497,24.967142216952425,Tomato,1
324,26.7543449436563,63.428261712048936,1.3064603652141946,35.58601049185836,4.331804214156957,22.834534767865172,Grape,1
325,32.10323078823401,69.50763237075401,1.865888091862136,35.90311333911387,8.25977235020297,29.557219533048702,Olive,1
326,26.653873455693223,100.0,10.107535930211817,49.9369289737931,9.681291319104517,17.886151379729476,Olive,1
327,15.139798721733797,69.45420305369433,5.634016902613608,22.809030335308016,11.302683813214639,11.272183987111319,Tomato,1
328,22.665234135508996,78.2068847578532,8.11519286925375,42.596253989573036,4.777127333548831,19.48069567871786,Tomato,1
329,17.13996403702592,68.51596005113647,5.968976452974104,44.2394402992796,6.619372531028408,13.088039810158909,Tomato,0
330,20.408600788168627,73.13569931935251,3.124497836400594,25.82995665055585,0.0,20.414228265220288,Olive,1
331,30.55614216638361,72.09025020654107,1.654113853952976,38.87397872951368,5.514152129688903,28.07587801707344,Olive,0
332,26.18766905448848,78.72486098959739,0.7356149730395993,38.66701298482004,5.902340428115828,20.221189115597674,Tomato,1
333,19.50534785710627,89.47961303320766,15.787500941853263,58.89701272428473,3.9216619673302278,16.76323856697182,Grape,1
334,17.931413167798006,96.71090996404993,0.9763008918446239,51.27675419505023,8.662448600930606,15.589163493398548,Tomato,1
335,23.163910464381303,76.6443012286375,12.777711535663492,39.15638284601485,7.776218271818927,16.5448591913525,Grape,1
336,16.91719925309436,80.84320329053403,5.403285648510211,27.766394798228916,0.0,10.236690451190702,Olive,1
337,19.644298613017096,54.737032362216496,6.1058462681389924,25.248185372045583,8.862031877207025,14.610317668694812,Grape,0
338,24.56004735775622,70.6818488637657,5.813722007796352,43.57082813514771,4.28670347684389,21.470282025833555,Tomato,1
339,28.77656018053348,86.10434197325384,7.410944597012694,40.33967833736662,9.94275583676206,25.255502310766126,Grape,1
340,26.043807361122198,84.9895295762573,2.538783643166746,34.72396863298805,2.8725950090853383,23.652107284272116,Tomato,0
341,11.5435524570095,75.17414599192576,0.4356260866291243,19.60606383027278,8.12002615412376,9.53309869506679,Olive,0
342,24.5218336451513,85.29590939351928,3.0688164884719042,54.85939285426872,6.867346684453977,22.610666621768164,Tomato,1
343,23.36016786616289,79.36150063490729,6.967761781257545,47.892593842116796,9.21240753980132,20.596276679733304,Olive,1
344,25.069451426863466,90.00459387388983,1.8837607621689791,48.16824370318372,8.498789110605387,23.138893408232956,Tomato,1
345,31.081048408256038,76.34038735435666,10.402659074887545,50.417104663606324,6.9793432999141825,30.208458645342336,Tomato,1
346,12.683808615976286,66.66452526643448,4.513128804514881,38.22320630585463,1.8549107438230212,8.245003276468474,Tomato,1
347,20.044482874044473,77.03761885399535,1.7168662665349348,34.08579065608963,2.0911681461558738,15.575291712257599,Tomato,0
348,25.954531613966772,30.0,5.592555995492566,16.66393196341644,5.664452243631124,18.552946097110137,Tomato,0
349,15.092028002730288,77.74328604577575,6.883253626633994,37.070566705169284,7.966880464281652,12.428704739439693,Grape,1
350,30.379745240267546,30.0,7.245849008563248,40.3746052421706,5.567008211203532,25.787544061021006,Tomato,1
351,24.841783063503293,46.14804888891873,10.115272883407345,33.30613655713484,10.500847722317863,20.21635790495369,Tomato,0
352,27.23291992921702,78.77652901411476,1.1999183560494386,32.698969210379715,6.883116323153265,23.740595051468084,Tomato,0
353,20.145281692391027,79.16294005900193,10.124926187354495,47.4472381697647,4.139949100881958,14.656614514891675,Tomato,1
354,27.068818449831053,54.56356829790104,10.771037108002659,25.083484077607054,6.8876148280483624,21.518360076129625,Olive,1
355,28.342357779945193,61.31846937181592,1.6577663910593228,40.95557807887844,8.903439345266209,23.687535589550112,Olive,0
356,24.164390100685843,92.55811482921197,2.0044617836377205,37.966168333598446,9.299538875298337,20.675669510781432,Tomato,1
357,24.17200446349348,64.73954802640986,8.406947623248382,39.86703817146287,15.513516527972516,20.88706468060255,Grape,1
358,24.35171619640863,100.0,3.5941230678636518,56.403119492235994,5.324362639986322,23.08722399400275,Grape,1
359,18.68327367630309,71.9712022023548,11.869180407668114,44.960533670834096,7.706085353638398,16.295109233538476,Olive,0
360,22.262356598798235,78.120542653219,14.14203396467428,47.22363130024508,9.704495787277706,19.50637164660161,Tomato,1
361,22.237387337738205,96.25311597747911,1.7149252244920001,44.772259048307326,7.906308163196739,20.485330862597074,Tomato,0
362,24.916969321767475,73.9654067429013,2.4936023509901286,34.82778614000083,5.997527416045387,20.037121388392144,Grape,0
363,27.999121234551474,56.96484028963798,5.376328370201874,25.321652915078573,1.8029712946230259,21.605865496577454,Olive,0
364,17.707319590107954,70.35408822458565,0.41735855195911564,28.397359104473203,5.956661763787938,15.523444454766253,Grape,0
365,22.374954848402112,71.46583895714863,0.7635266132748627,44.60717181054426,3.705190349128796,17.80807197691284,Grape,1
366,30.407277738294866,51.528875216976516,2.240862275723937,24.11239060673733,1.0935732755048866,28.475500017354285,Tomato,1
367,19.28205885593718,68.16251892988765,17.44307564153297,38.34122387661363,4.817284633317654,15.891903197815504,Grape,0
368,18.8887499135484,60.86711859003845,6.011796224005554,28.069259569829683,3.811633116934182,16.26940907190395,Olive,0
369,24.01153095915597,85.86536635781151,2.8708085220841655,49.739027124260296,10.335146181171792,18.80773966194309,Tomato,0
370,27.221925952426602,72.51917811277883,1.9891198212251382,39.629779073046414,10.404367349657175,24.57950230011096,Grape,1
371,23.057130277803296,67.75806376278645,1.63872780690604,36.28474436463679,4.384482841676501,17.033809450390002,Tomato,1
372,29.644802952184946,70.40727104066136,3.0563645783598243,32.06819403970714,6.959085477747515,26.136244499509345,Grape,1
373,27.283969912832635,75.34683027609249,2.9070065183399048,40.81857860029711,0.5670293515498583,24.583177332022295,Grape,1
374,27.20910033445031,81.2522129953467,4.140096357978094,34.7270839346833,6.022640199269223,25.715710859140636,Grape,1
375,25.770582506620467,57.00431656995928,7.12390103561879,29.274151034210515,9.595927602809383,21.26417348602977,Olive,0
376,34.63826550173042,56.376185510680926,4.664592209151763,36.85939314626179,11.29975155845641,28.84782869727806,Tomato,1
377,21.97419155566978,88.57018823103795,8.762981475075817,53.861191315380246,5.147811673234745,17.42754904259603,Tomato,1
378,12.982388539667431,65.81494691692905,3.9037468171659104,24.884444798744372,12.20741944211008,4.504725206838584,Tomato,0
379,31.021271807585705,50.74736861104689,14.869560167626403,27.887752385803616,1.9372323139461134,24.16169690264487,Tomato,1
380,20.711502845215872,78.65719064074656,8.613592762513077,43.1562272208537,3.00948880342483,17.326558374649903,Tomato,0
381,23.539402221715164,78.9505470904903,5.889585726370821,54.04847376917337,10.838647462551505,20.175457089329303,Tomato,1
382,29.547753424302634,49.0392711411494,7.14144527880015,12.456306920805398,14.68448491425299,24.60835998533193,Tomato,1
383,14.988702294705373,75.4422257319541,3.1283411060417645,38.67833798077678,9.973727952734782,12.664740655556743,Tomato,1
384,16.741763929469304,83.0337463864256,4.085922226801262,29.625577002747352,7.83863045386395,10.409187316404331,Tomato,1
385,14.993610314405732,77.61579677559395,3.959248070126569,33.019859056914164,0.0,10.270409270718565,Grape,1
386,19.02931854987288,81.47972225642093,2.5783354866128643,35.81311606016578,0.0,14.516400728155814,Tomato,1
387,25.19818303008497,50.935963528638766,1.3654497687906233,20.649476655424817,8.517638147583476,19.82427569454334,Grape,0
388,25.620939214063856,76.96560232494294,7.423362471850968,36.30284350643143,6.567749321715302,18.17527944732574,Olive,1
389,24.381370896642768,67.4607036079433,9.747026264341434,38.21259411805859,3.576659271391528,20.039460192267757,Grape,1
390,15.936170580538167,64.75814761913033,6.677109155152799,30.200809219686263,8.262130323320203,12.162251322280936,Tomato,0
391,11.44948281683678,85.0583341412959,4.65378058586635,30.29961575344302,8.460525470031238,4.432043570191622,Tomato,0
392,23.27176792695191,94.18911766011345,19.412082236951655,64.15372563679459,11.777663474161091,17.336667094969638,Grape,1
393,20.64111983180832,98.91555081900538,2.8390491450144233,52.806214521755,8.546409132050803,17.283079512575767,Grape,1
394,25.29692885858306,91.72211807258857,6.040233536518251,52.85253444206081,12.913577473337538,21.286555961265016,Tomato,0
395,26.50976813110635,70.35398727554724,10.730307117886726,27.917663998192985,8.031976118195253,22.119006299228754,Tomato,1
396,23.69120716029341,77.29080244539514,1.8135468775768842,38.62304382316253,7.538660020770656,18.967581271083443,Grape,1
397,26.80066542687927,83.50234307676365,7.835781480365192,49.25251041529119,12.257248744988729,25.513865128757498,Tomato,1
398,24.146056870575343,73.81766923949193,15.524469950455003,37.3879105706187,4.0862364798342625,23.231026086178463,Grape,1
399,25.650323528007334,73.96146281867317,4.960614483532094,37.324535840685634,19.257789813064647,23.42510357201224,Tomato,0
400,19.476633685650587,84.35629697814272,5.642681354112405,41.54434556097123,9.501029912666944,17.40611057167327,Tomato,1
401,22.101942930842707,71.11076030961101,2.8538874045331366,49.02015733149757,9.523317011350692,19.389590958787714,Olive,1
402,23.983880483284786,61.06069595439508,7.082343328193856,48.53915613813346,10.10038389589039,18.714459199104777,Tomato,1
403,27.102642377087093,65.78290401246213,2.522042605162089,18.30508974309602,15.50854590132657,23.44050068973657,Grape,1
404,21.03129413887714,81.50865566600613,4.734513068751956,60.417921550528234,11.170029646690427,16.63850492885676,Tomato,1
405,25.60583627866056,72.04489936799934,1.1915228673862583,26.051617240282113,1.5797760839843056,24.054443098745086,Tomato,1
406,21.670806040423106,77.10314965302507,0.17675315672112157,42.68320622385759,13.613881539070018,18.594090446264996,Olive,1
407,22.412289163359347,82.05118863303285,3.3675510276634153,47.38105955390536,6.636413682219931,17.237773839869668,Tomato,1
408,27.147595210120365,66.37737805653586,3.3219745717711993,24.561877968123643,8.428620291357294,21.95769029376676,Tomato,0
409,13.034698144729221,83.34372245444709,3.614918171090739,44.34275199208657,2.882984111298934,10.483845801105037,Olive,1
410,16.517638359626197,77.68263905187592,8.431114442800038,40.84180917345569,10.104808072495583,12.19431358686709,Grape,1
411,15.589073012785896,53.477803696327825,9.937941941643581,36.450005253721514,5.394502839729791,7.191377305821231,Grape,1
412,11.331919400758476,93.63457186779367,6.229938506159737,48.96488656447994,8.400678551973895,7.367115259269752,Tomato,1
413,19.608677799224118,64.48882884364626,8.016711637142661,45.004058172316924,6.863603978556868,16.99505169150901,Tomato,1
414,26.7471694986387,47.17356985222224,2.5877555412007296,23.90150721162909,15.700051206943407,23.094694277363022,Grape,0
415,21.575579668087126,56.324344356205465,2.0530470941364585,25.645400080191138,15.929041200582358,17.39122545303346,Tomato,0
416,23.98895040970926,56.68432258982517,7.186999249837724,40.02605842974896,8.186052680858966,20.29128717109036,Tomato,1
417,28.446087483553963,72.782599779863,1.7899613607112195,38.827306708376156,8.25591084547542,24.508796884906968,Grape,0
418,29.638430661338457,67.89224241680644,1.5985422292612443,37.684850025539,6.5062281346019395,28.525324255212137,Tomato,1
419,22.654310326369302,66.94752048539111,26.239765989941546,45.80150363231046,12.424025166011145,20.579571276541206,Tomato,1
420,29.76792944784699,81.29552948223719,5.211216343677135,32.38985909076065,6.684320518666492,26.066599921989983,Tomato,1
421,23.460633292170545,77.09813041789056,3.323769137177344,32.81139685177102,6.3146509014172025,19.791169232215417,Tomato,1
422,18.81300888086269,76.74071805966429,3.0101043385622885,31.974835512254057,11.914371454659857,15.945387430582691,Grape,0
423,20.027998239006322,78.14742685993039,1.2288365026261425,42.4390054382929,5.846803618733402,16.382025411159198,Olive,1
424,15.597317437174919,81.24202002003358,6.132994438345844,49.273176962044204,7.848979862205877,11.475287726346508,Tomato,1
425,18.559330731331737,40.38069987333836,3.8961165286859485,20.047165849691815,1.6747568739560288,12.780503818282687,Tomato,0
426,21.209916559627853,66.53342621603308,9.743280702248613,49.18201850960859,10.816761380492668,17.408340030079955,Grape,1
427,27.01792509689301,39.29684903265789,7.349868527706519,34.51123203698231,15.763467756727476,22.219718686296503,Tomato,0
428,31.60384915582992,72.54089890196693,3.7884687364704064,37.62137082626575,10.884901491199168,28.68704975869776,Grape,0
429,16.0890924231148,71.93050541663482,0.5858977465098301,26.26231146234921,13.84719667018922,10.944900975917836,Olive,1
430,24.964137341299594,87.68298412184521,5.222018143785505,56.23797056534307,4.6155914552906765,20.21267674607488,Grape,1
431,17.79728030421233,89.8145158908168,4.867664411702029,43.82252487200192,8.945297128112802,12.065646297852691,Tomato,1
432,25.37348544231601,75.04162572378551,0.4356375318761262,35.12656317265218,4.227360302522442,19.946564517427035,Olive,1
433,22.344566746561366,64.4945838390465,6.749003967203655,31.7049256964813,7.088937817674629,17.167095500799075,Tomato,0
434,13.845470870762348,79.27741668818607,1.7306471149951062,29.94103259130224,11.088845909410018,10.042305688077908,Olive,0
435,27.641484957842422,64.0812354401353,10.09706511436368,25.165092597029496,8.407282452413195,23.151606503753484,Grape,1
436,19.974996435956346,71.97911022834977,4.639964655921455,41.16551791595286,2.3494359095951136,13.847978579053294,Grape,1
437,20.330498808132226,86.79204475441152,2.9371802606537565,35.13895591683523,2.7398835778489863,17.634647946937815,Olive,0
438,17.65123794355155,63.633429810158646,5.794339191282349,57.74676459957186,2.475344274036905,14.90805350094528,Grape,0
439,19.728583616562222,84.08517958863752,5.528333167179962,33.57240868773102,9.965810359758361,15.365720820661497,Tomato,1
440,25.139452203474587,82.16102053038453,5.375375897771798,31.213700157039515,16.255578142626675,20.30889282294368,Tomato,1
441,22.053778295317972,57.678122743037676,9.187850245750443,37.386545155874835,13.449832976000852,19.701991293845982,Grape,1
442,24.643310011412407,86.60841192326102,6.0613638219076655,56.05738425473195,0.41605920341574265,20.792835138239024,Grape,1
443,24.80960926964422,82.47849518057258,2.713623357869854,39.80293877309932,13.684303752279135,20.99760681810179,Tomato,1
444,29.603308277640835,73.52888831058986,3.9931526275251485,40.86046120328375,11.745601668058589,30.033868508847775,Grape,1
445,21.286069245678103,60.56514812958522,12.624674583438178,22.60567698539422,1.8188002178849692,17.725257224195623,Grape,0
446,15.615710915771341,59.11190972136645,2.5020526251240236,23.181909109179987,6.78719353315801,11.930346581468275,Tomato,1
447,28.336112082859916,63.93506134645466,6.66980375686508,25.51769477829613,12.382089645983239,24.656697968505956,Tomato,1
448,21.342559139513728,80.1389169493794,9.424686682279901,28.4418951734616,10.20173404373914,14.510730590359191,Tomato,1
449,28.572962222886886,57.66562248897903,7.144959955010206,32.601339956239826,2.7636197904480575,27.004558819904638,Tomato,1
450,24.916885565912352,78.56268372929804,5.246781774421265,21.608012124837664,10.442968623184777,22.566130708321577,Tomato,1
451,22.344312348983276,53.37366706682411,5.880195236800127,18.14473864081136,0.0,23.568703945621944,Tomato,0
452,24.743879470231477,68.93897123341726,7.472981665357132,32.703372035216134,7.108711296971155,21.705712802579757,Tomato,0
453,32.7550628006315,73.64471631861014,2.4753621383204165,28.47012536642229,12.551827077600194,29.5463499088835,Tomato,0
454,33.38490264526877,100.0,4.892270689041837,52.08508456889001,8.073576862285279,30.40485699793728,Grape,1
455,23.346905675663894,51.34026516719449,19.339202398309396,41.019122779104876,6.004249800152216,17.131550996696376,Tomato,1
456,23.800952966585378,94.080218497352,6.820327659363255,54.942750418782666,11.557385015089396,18.079717921911453,Olive,0
457,28.381200787331927,74.2476362098092,5.38924516602688,43.74190228893708,11.899007260346327,24.22548733879732,Olive,0
458,18.771694836163263,78.16757877023944,3.6741239215237886,47.24121189871783,13.2401587714678,15.512920943242987,Grape,1
459,24.665351863091274,73.77521870082306,2.500460380360495,35.18386951958634,11.497369713785549,18.61297252687755,Olive,1
460,22.870685760230717,78.6709022729285,6.027412636214532,42.65157133832281,12.325499175748586,18.91020147990242,Olive,1
461,24.56954105728777,69.69472343456974,6.340466846977039,40.52710863849155,10.931634229750138,22.206081135124684,Tomato,0
462,18.83315597025297,93.81075272186187,4.6411456335374,47.061008810795975,9.062114596465888,18.265653325222075,Grape,0
463,15.052162533455155,65.15293283662916,24.48557978914645,45.72972912846369,8.358035999055256,11.93479152124652,Tomato,1
464,12.635082820043541,88.98351858268872,2.6990589217292515,39.54229022487517,7.050961123610392,7.125795585698324,Grape,1
465,17.413079435051962,62.33449319680466,2.1655633699670815,23.242505447896036,3.150526827761097,8.860002055965783,Grape,0
466,20.706623575303336,71.0962223039807,3.7173798515989573,38.34013855734912,4.178753964720765,16.583402882924382,Tomato,1
467,21.53404206675619,55.92056171564671,4.758043267165048,28.21856599309182,6.871942072259161,19.064753096996796,Tomato,1
468,32.68615581214758,78.8253558052128,2.385299385833069,32.074259615918095,8.965808638409717,31.056086228716012,Olive,1
469,28.529966849536493,93.676889353898,5.919980209766063,41.59262582247022,13.763250392017053,23.426057056925295,Tomato,1
470,18.189544418291863,70.83965730268719,6.401634565468275,27.315963616321547,7.83281108849795,17.7187765230604,Tomato,1
471,24.738542262254786,69.04671451944135,8.10963604144458,45.38946109680187,12.013905163510657,19.63785205944501,Tomato,1
472,20.964608818248376,55.2807455539811,3.239882720810098,28.097183032193875,12.317262625728482,15.32918560572255,Grape,1
473,21.578180809799523,68.56061019671537,11.921971220004988,33.48745140793975,7.074212809244836,16.705621903333796,Olive,1
474,23.92662824707691,48.10808610417709,7.728204588950867,34.29958441485653,10.378760845480736,20.365951590954023,Grape,1
475,26.095855584876965,58.30683019921759,2.6508326768298014,23.875149252756774,7.025887833100554,20.965974277783335,Tomato,1
476,21.303707580579925,75.40179069163703,2.375675290357406,24.579341027424732,13.288543576313907,16.961830838323323,Tomato,0
477,28.31925766367179,91.78519796612095,3.9269248948066013,52.61465731435277,10.543373353063728,25.875505347392973,Tomato,1
478,17.29030886928798,100.0,6.413103820298983,45.833707139710285,3.2380649812465787,9.589484224537928,Grape,1
479,23.031695311811344,63.201223723936494,7.103984153373133,30.85254527679961,8.646098608615388,19.735054071032376,Olive,1
480,35.98836863297916,93.5295023496816,7.7179239811411,48.592055405063014,14.59244864729552,30.43686403207934,Grape,1
481,24.115398713126375,75.65628720602471,18.535780674481806,58.01466756461748,7.275075861813195,24.952627278517802,Tomato,1
482,30.166072533030864,69.73128529880437,0.8346189365533485,32.20707186063514,9.790860120380273,23.613130767469006,Grape,1
483,23.45760089086604,78.48891677589228,4.542931372390382,29.361420637901986,10.183515350956581,16.52007340155688,Tomato,0
484,25.903885476648984,72.92874725519938,17.531983746131623,51.19453929464246,3.853508403341598,21.84421790239571,Grape,0
485,22.71608402803654,73.65593588418328,8.372332965950186,35.96311972654883,10.042831796854056,17.59854195856102,Grape,1
486,22.14796209417898,65.87500255759996,2.0427732920821784,46.38136155682145,2.424659391861497,17.030931730963854,Grape,1
487,19.102588016372902,51.02835510301724,5.700430923120538,27.51414675887107,5.497503574394416,16.38815515565435,Grape,1
488,25.151506794787768,48.84562196216878,4.3336800143194,7.567189911242142,12.302891869976769,20.05726218390909,Olive,0
489,18.74231405407116,81.79867324921841,4.212162886854419,43.03805304887721,9.427025161233432,16.35957499381627,Tomato,1
490,26.327926181567147,67.8494986487143,3.1879700613398723,48.639432779075165,6.7820887690138925,23.545440028857797,Tomato,1
491,28.426435022229548,63.058666505157504,5.359976053990137,45.271743078876106,9.78584408498075,22.172548735804952,Tomato,1
